,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,0.00034791016029649867,0.9739581941085091,0.04847645429362881,5,17,13,0.06371191135734071
1,1.5407439555097888e-34,0.9715431714515322,0.044321329639889204,5,17,12,0.10803324099722991
2,1.2277376631548265e-06,0.9634582931076168,0.047091412742382266,5,17,11,0.15512465373961218
3,0.00015776428971539497,0.9110577609043619,0.074792243767313,5,17,10,0.22991689750692518
4,0.0001246153728102149,0.8977928678771999,0.04432132963988922,5,17,9,0.2742382271468144
5,0.0001491701260733111,0.9091230376403748,0.04432132963988916,5,17,8,0.31855955678670356
6,0.0001669723221890564,0.918505657897542,0.05817174515235457,5,17,7,0.3767313019390581
7,8.824364453925323e-05,0.9133146268862884,0.038781163434903065,5,17,7,0.4155124653739612
8,7.673360394717637e-06,0.8981382128397808,0.024930747922437657,5,17,6,0.44044321329639885
9,8.317922667873917e-05,0.8309577714031151,0.02908587257617723,5,17,5,0.4695290858725761
10,0.0,1.0,0.0,5,17,4,0.4695290858725761
11,0.0,1.0,0.0,5,17,4,0.4695290858725761
12,0.0,1.0,0.0,5,17,4,0.4695290858725761
13,0.0,1.0,0.0,5,17,4,0.4695290858725761
14,0.0,1.0,0.0,5,17,4,0.4695290858725761
15,0.0,1.0,0.0,5,17,4,0.4695290858725761
16,0.0,1.0,0.0,5,17,4,0.4695290858725761
17,0.0,1.0,0.0,5,17,4,0.4695290858725761
18,7.139174570706691e-06,0.9520708213516575,0.011352974291611938,5,20,13,-0.04747607431037719
19,1.6862312000239736e-05,0.9134956010942392,0.018671420529179958,5,20,12,-0.02880465378119723
20,1.5618572995418977e-05,0.8941485260696501,0.02045411897166448,5,20,12,-0.008350534809532753
21,4.123706112642674e-05,0.8976058396877068,0.02842934884593731,5,20,12,0.020078814036404557
22,9.42910513365951e-05,0.8711294523297604,0.03884406079939952,5,20,11,0.05892287483580408
23,7.717379396843627e-06,0.8814493433584276,0.01857759429536497,5,20,10,0.07750046913116905
24,0.0002940555367496175,0.8588172578304096,0.047194595608932244,5,20,9,0.1246950647401013
25,2.3043680768819364e-06,0.9103750231789667,0.010320885719647219,5,20,8,0.1350159504597485
26,2.2798595166510494e-05,0.8284748159908814,0.04090823794332896,5,20,7,0.17592418840307747
27,0.00019427400450612383,0.8028080038911986,0.03490335897917052,5,20,5,0.210827547382248
28,0.0001158381605395912,0.7878706628951098,0.03452805404391071,5,20,4,0.2453556014261587
29,1.8551853264432877e-05,0.8205126221968181,0.01191593169450178,5,20,4,0.2572715331206605
30,1.8078584515146705e-05,0.8314339732129195,0.010977669356352082,5,20,5,0.26824920247701256
31,1.2817695293169503e-06,0.8207180407981951,0.014167761306061122,5,20,3,0.2824169637830737
32,6.845494409319595e-07,0.8861592619613887,0.021017076374554355,5,20,4,0.30343404015762804
33,0.0,1.0,0.0,5,20,3,0.30343404015762804
34,0.0,1.0,0.0,5,20,3,0.30343404015762804
35,0.0,1.0,0.0,5,20,3,0.30343404015762804
36,0.0,1.0,0.0,5,20,3,0.30343404015762804
37,0.0,1.0,0.0,5,20,3,0.30343404015762804
38,0.0,1.0,0.0,5,20,3,0.30343404015762804
39,0.0,1.0,0.0,5,20,3,0.30343404015762804
40,0.0,1.0,0.0,5,20,3,0.30343404015762804
41,1.1106483409690341e-05,0.8511282507295335,0.013605442176870736,5,7,6,-0.12244897959183676
42,7.404322273126954e-06,0.6217446449548952,0.02721088435374147,5,7,5,-0.09523809523809529
43,0.0001777037345550468,0.4626974439868673,0.05442176870748302,5,7,3,-0.04081632653061227
44,0.0,1.0,0.04081632653061227,5,7,2,0.0
45,0.0,1.0,0.0,5,7,1,0.0
46,0.0,1.0,0.0,5,7,1,0.0
47,0.0,1.0,0.0,5,7,1,0.0
48,0.0,1.0,0.0,5,7,1,0.0
49,0.0,1.0,0.0,5,7,1,0.0
50,0.0,1.0,0.0,5,7,1,0.0
51,0.0,1.0,0.0,5,7,1,0.0
52,0.0,1.0,0.0,5,7,1,0.0
53,2.4616005979939225e-07,0.9979540552163216,0.0040625000000000105,5,218,140,-0.07177951388888915
54,1.4648437500001496e-09,0.9957746923189758,0.004157986111111123,5,218,140,-0.06762152777777802
55,2.3087866512342106e-09,0.993295754585162,0.004105902777777781,5,218,139,-0.06351562500000024
56,2.1219135802476397e-09,0.9920368226329102,0.004123263888889006,5,218,139,-0.059392361111111236
57,1.283998842591563e-09,0.992240441450275,0.004088541666666626,5,218,138,-0.05530381944444461
58,1.5771484374998562e-07,0.9903481968126988,0.004105902777777774,5,218,137,-0.051197916666666836
59,1.2785734953703347e-07,0.9870324780604779,0.004053819444444516,5,218,136,-0.04714409722222232
60,2.881462191358521e-09,0.9872817835534125,0.00405381944444444,5,218,136,-0.04309027777777788
61,1.3683931327165302e-09,0.9846566842799975,0.004149305555555559,5,218,135,-0.03894097222222232
62,1.3069058641976744e-08,0.9863858823435159,0.004331597222222219,5,218,134,-0.0346093750000001
63,1.0838638117284902e-08,0.9847954097193277,0.004105902777777809,5,218,135,-0.030503472222222293
64,8.029513888890367e-09,0.9880597474901156,0.004157986111111137,5,218,135,-0.026345486111111156
65,3.3938560956790712e-09,0.9940526064210525,0.004175347222222209,5,218,135,-0.022170138888888948
66,2.001350308641909e-09,0.9920997551029542,0.004114583333333352,5,218,135,-0.018055555555555595
67,1.9026692708333506e-07,0.992617006957861,0.004166666666666671,5,218,134,-0.013888888888888925
68,1.0067033179013613e-09,0.9931048096714303,0.0041232638888888985,5,218,134,-0.009765625000000026
69,2.0314911265426446e-09,0.9940727894835488,0.004192708333333337,5,218,133,-0.005572916666666689
