,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,1.232595164407831e-32,1.0,0.0,20,17,4,0.4515235457063711
1,1.539947514214898e-05,0.9853548498853171,0.01800554016620498,20,17,4,0.4695290858725761
2,7.780787440243702e-05,0.9260034520521289,0.0,20,17,4,0.4695290858725761
3,3.0814879110195774e-33,1.0,0.0,20,17,4,0.4695290858725761
4,3.0814879110195774e-33,1.0,0.0,20,17,4,0.4695290858725761
5,3.0814879110195774e-33,1.0,0.0,20,17,4,0.4695290858725761
6,3.0814879110195774e-33,1.0,0.0,20,17,4,0.4695290858725761
7,3.0814879110195774e-33,1.0,0.0,20,17,4,0.4695290858725761
8,3.0814879110195774e-33,1.0,0.0,20,17,4,0.4695290858725761
9,3.0814879110195774e-33,1.0,0.0,20,17,4,0.4695290858725761
10,3.0814879110195774e-33,1.0,0.0,20,20,2,0.30174516794895845
11,1.232595164407831e-32,1.0,0.0,20,20,2,0.30174516794895845
12,1.232595164407831e-32,1.0,0.0,20,20,2,0.30174516794895845
13,1.232595164407831e-32,1.0,0.0,20,20,2,0.30174516794895845
14,1.232595164407831e-32,1.0,0.0,20,20,2,0.30174516794895845
15,1.232595164407831e-32,1.0,0.0,20,20,2,0.30174516794895845
16,1.232595164407831e-32,1.0,0.0,20,20,2,0.30174516794895845
17,1.232595164407831e-32,1.0,0.0,20,20,2,0.30174516794895845
18,0.0,1.0,0.0,20,7,1,0.0
19,0.0,1.0,0.0,20,7,1,0.0
20,0.0,1.0,0.0,20,7,1,0.0
21,0.0,1.0,0.0,20,7,1,0.0
22,0.0,1.0,0.0,20,7,1,0.0
23,0.0,1.0,0.0,20,7,1,0.0
24,0.0,1.0,0.0,20,7,1,0.0
25,0.0,1.0,0.0,20,7,1,0.0
26,0.0,1.0,0.0,20,218,18,0.5892013888888892
27,4.930380657631324e-32,1.0,0.0,20,218,18,0.5892013888888892
28,4.930380657631324e-32,1.0,0.0,20,218,18,0.5892013888888892
29,4.930380657631324e-32,1.0,0.0,20,218,18,0.5892013888888892
