,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,1.232595164407831e-32,1.0,0.0,40,17,4,0.4515235457063711
1,2.7733391199176196e-32,1.0,0.0,40,17,4,0.4515235457063711
2,2.7733391199176196e-32,1.0,0.0,40,17,4,0.4515235457063711
3,2.7733391199176196e-32,1.0,0.0,40,17,4,0.4515235457063711
4,7.90236224399753e-06,0.9926774249426585,0.01800554016620498,40,17,4,0.4695290858725761
5,6.808189010213231e-05,0.9369131995059818,0.0,40,17,4,0.4695290858725761
6,3.0814879110195774e-33,1.0,0.0,40,17,4,0.4695290858725761
7,3.0814879110195774e-33,1.0,0.0,40,17,4,0.4695290858725761
8,3.0814879110195774e-33,1.0,0.0,40,17,4,0.4695290858725761
9,3.0814879110195774e-33,1.0,0.0,40,17,4,0.4695290858725761
10,3.0814879110195774e-33,1.0,0.0,40,17,4,0.4695290858725761
11,3.0814879110195774e-33,1.0,0.0,40,17,4,0.4695290858725761
12,3.0814879110195774e-33,1.0,0.0,40,17,4,0.4695290858725761
13,3.0814879110195774e-33,1.0,0.0,40,20,2,0.30174516794895845
14,2.7733391199176196e-32,1.0,0.0,40,20,2,0.30174516794895845
15,2.7733391199176196e-32,1.0,0.0,40,20,2,0.30174516794895845
16,2.7733391199176196e-32,1.0,0.0,40,20,2,0.30174516794895845
17,2.7733391199176196e-32,1.0,0.0,40,20,2,0.30174516794895845
18,2.7733391199176196e-32,1.0,0.0,40,20,2,0.30174516794895845
19,2.7733391199176196e-32,1.0,0.0,40,20,2,0.30174516794895845
20,2.7733391199176196e-32,1.0,0.0,40,20,2,0.30174516794895845
21,0.0,1.0,0.0,40,7,1,0.0
22,0.0,1.0,0.0,40,7,1,0.0
23,0.0,1.0,0.0,40,7,1,0.0
24,0.0,1.0,0.0,40,7,1,0.0
25,0.0,1.0,0.0,40,7,1,0.0
26,0.0,1.0,0.0,40,7,1,0.0
27,0.0,1.0,0.0,40,7,1,0.0
28,0.0,1.0,0.0,40,7,1,0.0
29,0.0,1.0,0.0,40,218,18,0.5892013888888892
30,3.0814879110195774e-31,1.0,0.0,40,218,18,0.5892013888888892
31,3.0814879110195774e-31,1.0,0.0,40,218,18,0.5892013888888892
32,3.0814879110195774e-31,1.0,0.0,40,218,18,0.5892013888888892
33,3.0814879110195774e-31,1.0,0.0,40,218,18,0.5892013888888892
34,3.0814879110195774e-31,1.0,0.0,40,218,18,0.5892013888888892
35,3.0814879110195774e-31,1.0,0.0,40,218,18,0.5892013888888892
36,3.0814879110195774e-31,1.0,0.0,40,218,18,0.5892013888888892
37,3.8564536868747015e-11,0.9997753526985427,2.1601641051360865e-05,40,1593,34,0.7345963466855785
38,1.7230433396216382e-10,0.9993735085332758,4.2361659724265976e-05,40,1593,34,0.7346387083453028
39,3.632787243378194e-10,0.9989229576673152,0.0,40,1593,34,0.7346387083453028
40,2.1963635104468952e-11,0.9999345917564595,3.0017864837694752e-05,40,1593,34,0.7346687262101405
41,1.815877624247137e-10,0.9994028346382775,0.0,40,1593,34,0.7346687262101405
42,8.611648002746937e-12,0.9999369900071722,1.879623312261991e-05,40,1593,34,0.7346875224432631
43,7.043886443272481e-11,0.9994846105714839,0.0,40,1593,34,0.7346875224432631
44,0.0,1.0,0.0,40,1593,34,0.7346875224432631
45,0.0,1.0,0.0,40,1593,34,0.7346875224432631
46,0.0,1.0,0.0,40,1593,34,0.7346875224432631
47,5.768294094625742e-09,0.9998138324570321,0.00048421340850324235,40,1593,34,0.7351717358517663
48,4.091575052202726e-08,0.9984515608906122,0.0,40,1593,34,0.7351717358517663
49,6.708414324113721e-11,0.9999375534041753,5.2461128267733415e-05,40,1593,34,0.735224196980034
50,5.443274194662371e-10,0.9994275511129597,0.0,40,1593,34,0.735224196980034
51,1.1093356479670479e-31,1.0,0.0,40,1593,34,0.735224196980034
52,1.1093356479670479e-31,1.0,0.0,40,1593,34,0.735224196980034
53,1.1093356479670479e-31,1.0,0.0,40,1593,34,0.735224196980034
54,1.6133651081674923e-12,0.9999381553382692,8.135682993515303e-06,40,1593,34,0.7352323326630276
55,1.319649921808798e-11,0.9994941423822565,0.0,40,1593,34,0.7352323326630276
56,0.0,1.0,0.0,40,1593,34,0.7352323326630276
57,0.0,1.0,0.0,40,1593,34,0.7352323326630276
58,1.0423836909390801e-10,0.9998167855904967,6.256059681120085e-05,40,1593,34,0.7352948932598388
59,5.775637539950502e-10,0.9984744397447075,0.0,40,1593,34,0.7352948932598388
60,1.9183889513843257e-11,0.999938228147376,2.8054079287520572e-05,40,1593,34,0.7353229473391263
61,1.6527658658080335e-10,0.9994330130270158,0.0,40,1593,34,0.7353229473391263
62,4.437342591868191e-31,0.9998766227759207,0.0,40,1593,34,0.7353229473391263
63,1.079093785162221e-11,0.999697956072175,2.1040559465723696e-05,40,1593,34,0.735343987898592
64,8.756663450719034e-11,0.9983269509442733,0.0,40,1593,34,0.735343987898592
65,4.930380657631324e-32,1.0,0.0,40,1593,34,0.735343987898592
66,2.6499149290815218e-11,0.9998175928983277,2.6931916116135213e-05,40,1593,34,0.7353709198147081
67,1.200535676087518e-10,0.9985080466360273,0.0,40,1593,34,0.7353709198147081
68,9.400105861815067e-12,0.9999380640299805,1.9637855501297707e-05,40,1593,34,0.7353905576702094
69,8.098552742486817e-11,0.99946639779676,0.0,40,1593,34,0.7353905576702094
70,1.6237244084388338e-11,0.9999381515086838,2.5809752944416786e-05,40,1593,34,0.7354163674231539
71,1.3152233622231286e-10,0.9994321077370171,0.0,40,1593,34,0.7354163674231539
72,6.039716305598372e-31,1.0,0.0,40,1593,34,0.7354163674231539
73,1.198993094700607e-12,0.9999380029266292,7.013519822129943e-06,40,1593,34,0.735423380942976
74,1.4308181020926578e-11,0.9994298425240926,8.696764578930427e-06,40,1593,34,0.7354320777075549
