,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,3.3345663833566e-05,0.9926114701103833,0.015393994817863129,25,42,29,-0.01889955799420821
1,1.3583696653689375e-05,0.9693853937153621,0.012117055326931877,25,42,29,-0.006782502667276332
2,1.1797878867475173e-05,0.952967254062905,0.02171925011431184,25,42,29,0.014936747447035506
3,1.0892128113544352e-05,0.93578751722732,0.013869836915104412,25,42,29,0.02880658436213992
4,9.891169178716327e-06,0.9375990467997516,0.0208047553726566,25,42,29,0.04961133973479652
5,1.8816764231589207e-05,0.9152017191141114,0.013946044810242336,25,42,28,0.06355738454503886
6,1.5828885085114837e-05,0.913032909284718,0.024081694863587855,25,42,26,0.08763907940862671
7,1.5494104649689807e-05,0.903139393731578,0.015851242188690745,25,42,23,0.10349032159731746
8,1.0811545901486906e-05,0.89166364051603,0.017985063252552988,25,42,22,0.12147538484987044
9,3.8544297020904334e-05,0.8869494329138748,0.028349336991312285,25,42,22,0.14982472184118273
10,3.330498506494842e-05,0.8745032561139716,0.02377686328303613,25,42,21,0.17360158512421886
11,2.0397372427042705e-05,0.8787778999668808,0.017604023776863292,25,42,24,0.19120560890108215
12,1.9445810982908535e-05,0.8539738042335284,0.017451607986587347,25,42,21,0.2086572168876695
13,2.4138758443413137e-05,0.848526119990805,0.021033379058070456,25,42,23,0.22969059594573996
14,2.9368555156616926e-05,0.8588503297692712,0.015927450083828704,25,42,22,0.24561804602956866
15,2.1005493078090635e-05,0.8407288481367516,0.01874714220393231,25,42,21,0.26436518823350097
16,4.4311983716483254e-05,0.848129790532987,0.023700655387898173,25,42,18,0.28806584362139914
17,2.6140025857021714e-05,0.833175995403144,0.01920438957475995,25,42,20,0.3072702331961591
18,3.773355001882726e-05,0.8162215711204062,0.028654168571864036,25,42,20,0.33592440176802313
19,1.5539394975055132e-05,0.8295208851704556,0.016156073769242496,25,42,15,0.3520804755372656
20,3.8875750838257714e-05,0.8225189564286277,0.02240512117055321,25,42,19,0.37448559670781884
21,1.889931639624786e-05,0.8533106028069678,0.015927450083828787,25,42,17,0.3904130467916476
22,2.4970022687674672e-05,0.8254712823868282,0.021643042219173902,25,42,16,0.4120560890108215
23,2.092764278143278e-05,0.8642086205228849,0.013717421124828544,25,42,15,0.42577351013565007
24,1.4799306084196371e-05,0.8555260360149766,0.02133821063862218,25,42,16,0.44711172077427225
25,3.325456542903676e-05,0.8540260132228518,0.02309099222679456,25,42,13,0.4702027130010668
26,3.725985075611223e-05,0.8619647418604173,0.01760402377686332,25,42,13,0.48780673677793013
27,5.5226357426852644e-05,0.8527009017692988,0.029187623837829635,25,42,12,0.5169943606157598
28,2.055732886135512e-05,0.8896862628673957,0.010288065843621408,25,42,12,0.5272824264593812
29,7.439919988330842e-05,0.9059396955810831,0.034064929126657595,25,42,12,0.5613473555860388
30,6.638846196903121e-05,0.8885222603279866,0.021947873799725626,25,42,8,0.5832952293857644
31,1.5147727512160719e-05,0.9193363482986613,0.003429355281207136,25,42,7,0.5867245846669715
32,3.159079178179436e-05,0.8908088576228933,0.017375400091449444,25,42,9,0.604099984758421
33,4.3883017245378194e-05,0.9123968478298949,0.016765736930345887,25,42,6,0.6208657216887669
34,2.046851373418214e-05,0.9483971994590645,0.016079865874104593,25,42,5,0.6369455875628715
35,2.214657883001116e-05,0.9541346072790835,0.01668952903520804,25,42,6,0.6536351165980795
36,3.946502684838652e-05,0.9745305422707439,0.0,25,42,5,0.6536351165980795
37,6.501401117172106e-07,0.992770910222227,0.0029721079103794956,25,42,5,0.656607224508459
38,3.392035365481103e-07,0.9962283009855093,0.0,25,42,5,0.656607224508459
39,0.0,1.0,0.0,25,42,5,0.656607224508459
40,0.0,1.0,0.0,25,42,5,0.656607224508459
41,0.0,1.0,0.0,25,42,5,0.656607224508459
42,0.0,1.0,0.0,25,42,5,0.656607224508459
43,0.0,1.0,0.0,25,42,5,0.656607224508459
44,0.0,1.0,0.0,25,42,5,0.656607224508459
45,0.0,1.0,0.0,25,42,5,0.656607224508459
46,2.110559342011915e-07,0.9994950157143088,0.001116059000174463,25,327,204,-0.0017563700119153528
47,2.602577308753666e-07,0.9977881909560832,0.0010906940228977695,25,327,204,-0.0006656759890175832
48,6.822529129713486e-10,0.9964870093575231,0.0011488478732394566,25,327,204,0.0004831718842218734
49,7.909931881673278e-08,0.9946402239286728,0.002135607355101017,25,327,204,0.0026187792393228904
50,2.1829553918853752e-07,0.9934209895882907,0.0011315254497334189,25,327,203,0.0037503046890563093
51,1.8105543173473417e-07,0.9950009148852405,0.0032182588242281435,25,327,204,0.006968563513284453
52,6.343687525275493e-07,0.9935274964657547,0.0011247202119274704,25,327,202,0.008093283725211923
53,8.75693653366376e-08,0.9951663586159244,0.0021300394332597894,25,327,202,0.010223323158471713
54,3.425119081680313e-07,0.9940136648689671,0.0021857186516720424,25,327,200,0.012409041810143755
55,2.1946351379882697e-07,0.9957806752718055,0.0011519411631512495,25,327,200,0.013560982973295005
56,8.252819666431545e-08,0.9936099037011377,0.0021021998240536802,25,327,200,0.015663182797348685
57,6.903975712089122e-10,0.9938795855394849,0.0001528085216425147,25,327,200,0.0158159913189912
58,1.0475209570629188e-07,0.9930025258872632,0.0021337513811539553,25,327,200,0.017949742700145155
59,7.386168567820989e-07,0.9909853492933863,0.003299921677899432,25,327,200,0.021249664378044587
60,5.604977458085132e-07,0.9941471296921238,0.002180150729830823,25,327,199,0.02342981510787541
61,9.295550498908937e-08,0.9952626587875002,0.001146373241310037,25,327,199,0.024576188349185447
62,2.2793942079838152e-07,0.9951587927297927,0.0011179149741215345,25,327,199,0.02569410332330698
63,3.154405277751839e-07,0.9944235258880547,0.002997397924526201,25,327,199,0.028691501247833182
64,6.087408652236623e-07,0.9942772323627852,0.0013035123688290469,25,327,196,0.02999501361666223
65,2.254425172091303e-07,0.9930573008300153,0.0019685696998642255,25,327,198,0.031963583316526455
66,1.5257175535588008e-07,0.9921317352321726,0.0011123470522803117,25,327,196,0.033075930368806766
67,5.829399143426508e-08,0.9913363206450699,0.0022723307692021563,25,327,195,0.03534826113800892
68,4.5244091276806165e-07,0.9901153522999219,0.0030394666673265666,25,327,195,0.03838772780533549
69,4.103842724399375e-07,0.991074955412582,0.0011197709480686088,25,327,194,0.0395074987534041
70,3.6184809842331245e-07,0.9957565212896725,0.002185718651672046,25,327,194,0.041693217405076144
71,2.7973842206490515e-07,0.9963636800681265,0.0021999477852662555,25,327,194,0.0438931651903424
72,3.0349413413490745e-07,0.9952889465566807,0.0011049231564920145,25,327,194,0.044998088346834414
73,2.354680868982434e-07,0.9953798737128022,0.0011482292152570767,25,327,194,0.04614631756209149
74,1.218233887798403e-07,0.9942639790792348,0.002109005061859612,25,327,194,0.0482553226239511
75,4.717299191197941e-07,0.9913151776897939,0.0032485730653636705,25,327,193,0.05150389568931477
76,2.771929248726213e-07,0.9933280820676013,0.0009644877944966421,25,327,194,0.052468383483811415
77,1.8967267856133906e-07,0.991172583949369,0.0012230868311224816,25,327,193,0.053691470314933896
78,1.7984466888681776e-07,0.9904421616151691,0.002217888866754676,25,327,193,0.05590935918168857
79,1.9875060685404784e-07,0.9951320219078811,0.0017347169825328024,25,327,193,0.057644076164221375
80,3.199939734913051e-07,0.9898084899980423,0.0015602554315077635,25,327,190,0.05920433159572914
81,1.9793947850302113e-07,0.9890960367289652,0.0017062587153443068,25,327,193,0.060910590311073445
82,9.885875940350905e-08,0.9880771869851731,0.0010968806027213604,25,327,189,0.062007470913794806
83,1.7750676127398698e-07,0.9889851529273382,0.002648474822476106,25,327,188,0.06465594573627091
84,3.6343256023685396e-07,0.9876856997001814,0.0021640656222895044,25,327,192,0.06682001135856042
85,1.6669501405755623e-07,0.987499937109096,0.0010777022052682467,25,327,192,0.06789771356382866
86,1.0958964424839462e-07,0.9863630915607069,0.0012249428050695316,25,327,191,0.0691226563688982
87,1.1732891528839925e-07,0.993359497000838,0.0020780721627416815,25,327,192,0.07120072853163988
88,4.375013364045546e-07,0.9897872915580471,0.0022748054011316604,25,327,190,0.07347553393277154
89,3.938555471039225e-07,0.9883359161726853,0.002122615537471506,25,327,191,0.07559814947024304
90,2.8494236632496675e-07,0.9904992882011798,0.0020848774005476356,25,327,189,0.07768302687079068
91,3.0553475559828023e-07,0.9943622152677138,0.00224387250201373,25,327,187,0.07992689937280441
92,3.4773568375232744e-07,0.9876396050503224,0.002208608997019315,25,327,189,0.08213550836982372
93,3.6415318490058867e-07,0.9872369867993052,0.0021813880457955126,25,327,186,0.08431689641561924
94,6.602357792448977e-07,0.9858899493490094,0.003207122980545679,25,327,189,0.08752401939616491
95,6.778173529160661e-07,0.9876468792948121,0.0021789134138661126,25,327,188,0.08970293281003103
96,4.385763761776889e-07,0.9866656560501663,0.0021962358373721347,25,327,185,0.09189916864740316
97,2.3287513268079514e-07,0.9910696249272818,0.0015089068189720195,25,327,185,0.09340807546637518
98,2.090510250777625e-07,0.9880575853527848,0.0017508020900741245,25,327,184,0.0951588775564493
99,4.2291017014903624e-07,0.9848814135286301,0.002219744840701768,25,327,185,0.09737862239715107
