,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,0.0010782656759618537,0.9455572300367191,0.10110803324099721,95,17,8,0.10664819944598335
1,0.001184814458039375,0.8843345160226602,0.058171745152354584,95,17,8,0.16481994459833793
2,0.00034239001709841473,0.849644758578465,0.05955678670360107,95,17,8,0.224376731301939
3,0.0003031062379297348,0.7743894217286498,0.06925207756232685,95,17,8,0.29362880886426584
4,0.0002571098626041246,0.7714321334270511,0.05540166204986152,95,17,6,0.34903047091412737
5,0.00011903783882801553,0.7641895902661697,0.02770083102493076,95,17,6,0.3767313019390581
6,8.966906156991724e-05,0.7545631830923186,0.023545706371191133,95,17,6,0.40027700831024926
7,5.802930972851807e-05,0.7991054841239512,0.023545706371191133,95,17,5,0.4238227146814404
8,1.617442343145831e-05,0.8586093556571043,0.018005540166205036,95,17,5,0.44182825484764543
9,2.6173173375157003e-05,0.8988345557685471,0.0,95,17,4,0.44182825484764543
10,4.930380657631324e-32,1.0,0.0,95,17,4,0.44182825484764543
11,4.930380657631324e-32,1.0,0.0,95,17,4,0.44182825484764543
12,4.930380657631324e-32,1.0,0.0,95,17,4,0.44182825484764543
13,4.930380657631324e-32,1.0,0.0,95,17,4,0.44182825484764543
14,1.4232914460672755e-06,0.9930912913010222,0.008310249307479145,95,17,4,0.4501385041551246
15,1.4493086015330272e-05,0.937079804161442,0.008310249307479256,95,17,4,0.45844875346260383
16,1.059391363082352e-05,0.9383851166892683,0.011080332409972249,95,17,4,0.4695290858725761
17,1.3549326454317889e-05,0.9673313112783276,0.0,95,17,4,0.4695290858725761
18,6.933347799794049e-31,1.0,0.0,95,17,4,0.4695290858725761
19,6.933347799794049e-31,1.0,0.0,95,17,4,0.4695290858725761
20,6.933347799794049e-31,1.0,0.0,95,17,4,0.4695290858725761
21,6.933347799794049e-31,1.0,0.0,95,17,4,0.4695290858725761
22,6.933347799794049e-31,1.0,0.0,95,17,4,0.4695290858725761
23,6.933347799794049e-31,1.0,0.0,95,17,4,0.4695290858725761
24,6.933347799794049e-31,1.0,0.0,95,17,4,0.4695290858725761
25,1.261616377944439e-05,0.9604629786173264,0.011352974291611938,95,20,14,-0.056577218990429716
26,3.167583923044701e-05,0.9321284015917329,0.03161944079564645,95,20,13,-0.02495777819478327
27,5.820119754420813e-05,0.8695053159776661,0.034058922874835806,95,20,13,0.009101144680052535
28,9.167541003020698e-05,0.8483320282609025,0.013698630136986282,95,20,12,0.022799774817038817
29,6.146597585279544e-05,0.8829859098998469,0.03452805404391068,95,20,11,0.0573278288609495
30,7.638752935944309e-05,0.8664195682877838,0.026083693000562937,95,20,12,0.08341152186151243
31,7.986922641322072e-05,0.8470519563005503,0.04850816288234197,95,20,11,0.1319196847438544
32,0.0001313434281676045,0.8096106361036604,0.03405892287483578,95,20,9,0.16597860761869018
33,0.00026102436602272634,0.8446600919703405,0.06061174704447364,95,20,8,0.22659035466316382
34,0.00018174757613135403,0.8871448589094149,0.019328204165884794,95,20,7,0.24591855882904862
35,0.00010896929064322431,0.9071673290777581,0.036404578720210135,95,20,7,0.28232313754925875
36,3.3142326220592845e-05,0.9746880010374025,0.02064177143929441,95,20,5,0.30296490898855316
37,0.00010064719001063228,0.9251449223887404,0.00046913116907487673,95,20,4,0.30343404015762804
38,5.4991506335250725e-08,0.932221048791914,0.00018765246762991739,95,20,3,0.30362169262525796
39,7.319715189789735e-09,0.9478401889560173,0.0,95,20,4,0.30362169262525796
40,3.0814879110195774e-31,1.0,0.0,95,20,4,0.30362169262525796
41,3.0814879110195774e-31,1.0,0.0,95,20,4,0.30362169262525796
42,3.0814879110195774e-31,1.0,0.0,95,20,4,0.30362169262525796
43,3.0814879110195774e-31,1.0,0.0,95,20,4,0.30362169262525796
44,3.0814879110195774e-31,1.0,0.0,95,20,4,0.30362169262525796
45,3.0814879110195774e-31,1.0,0.0,95,20,4,0.30362169262525796
46,3.0814879110195774e-31,1.0,0.0,95,20,4,0.30362169262525796
47,2.3712189097823882e-05,0.8075120691216187,0.013605442176870763,95,7,5,-0.11564625850340138
48,9.544602132408908e-05,0.6227688023006168,0.04081632653061222,95,7,4,-0.07482993197278916
49,0.00027689293819172824,0.2666024942236258,0.07482993197278916,95,7,3,0.0
50,0.0,1.0,0.0,95,7,1,0.0
51,0.0,1.0,0.0,95,7,1,0.0
52,0.0,1.0,0.0,95,7,1,0.0
53,0.0,1.0,0.0,95,7,1,0.0
54,0.0,1.0,0.0,95,7,1,0.0
55,0.0,1.0,0.0,95,7,1,0.0
56,0.0,1.0,0.0,95,7,1,0.0
57,0.0,1.0,0.0,95,7,1,0.0
58,3.297082896914217e-06,0.999349563266236,0.004097222222222224,95,218,133,-0.07272569444444466
59,6.601743127826716e-06,0.9977713275501595,0.004140624999999995,95,218,132,-0.06858506944444466
60,3.0929482542438396e-06,0.9940943078106322,0.009279513888889007,95,218,133,-0.05930555555555565
61,1.3030580756953403e-06,0.9903803608975635,0.0030208333333333476,95,218,132,-0.056284722222222305
62,8.299414977578699e-07,0.9898046116983112,0.004765624999999975,95,218,131,-0.05151909722222233
63,1.1094112524740666e-06,0.9861055191949308,0.0034114583333333323,95,218,131,-0.048107638888889
64,1.0206290771091935e-06,0.9843284509310632,0.004861111111111142,95,218,131,-0.043246527777777856
65,9.09008444238182e-07,0.9821306364901883,0.00649305555555553,95,218,130,-0.036753472222222326
66,1.4485398552118644e-06,0.9822480563749666,0.004140625000000009,95,218,130,-0.03261284722222232
67,1.5639129948638322e-06,0.9824888554546606,0.004965277777777853,95,218,129,-0.027647569444444464
68,6.558873583698834e-07,0.987505291562454,0.004140625000000002,95,218,129,-0.023506944444444462
69,3.2477754907492756e-07,0.9857782027717545,0.004149305555555555,95,218,129,-0.019357638888888907
70,2.664221703633183e-07,0.9832927043346177,0.0040885416666666605,95,218,129,-0.015269097222222246
71,3.8325040183304544e-07,0.9816035185973312,0.0059635416666666795,95,218,129,-0.009305555555555567
72,1.118550265733482e-06,0.9806339864784136,0.008498263888888899,95,218,126,-0.0008072916666666688
73,2.0019070704981895e-06,0.9737983897882706,0.004131944444444445,95,218,129,0.003324652777777776
74,1.6872517598897968e-06,0.9822067874924214,0.0040538194444444476,95,218,129,0.007378472222222224
75,1.4087643453594724e-06,0.9909667236228106,0.004123263888888888,95,218,128,0.011501736111111112
76,1.3574594132596338e-06,0.9871656984535926,0.004756944444444435,95,218,129,0.016258680555555547
77,7.193570076850563e-07,0.9847897693204842,0.0041406249999999985,95,218,127,0.020399305555555546
78,8.657392712715016e-07,0.9821694917135829,0.006875000000000006,95,218,127,0.02727430555555555
79,7.494660984095548e-07,0.9786428991134382,0.002925347222222218,95,218,126,0.03019965277777777
80,8.731534783138406e-07,0.9772502061040984,0.004123263888888892,95,218,126,0.03432291666666666
81,1.0302348305354502e-06,0.9754133233760105,0.004470486111111074,95,218,125,0.038793402777777736
82,8.44236344222362e-07,0.9750083669449474,0.004184027777777752,95,218,123,0.04297743055555549
83,8.061570527309704e-07,0.9782021080823791,0.004105902777777781,95,218,123,0.04708333333333327
84,7.242576374995689e-07,0.9750568848040118,0.005312499999999991,95,218,121,0.05239583333333326
85,4.6179368291204656e-07,0.9728928812155646,0.004140624999999995,95,218,121,0.056536458333333255
86,6.892547967483579e-07,0.97149262707473,0.006640625000000018,95,218,121,0.06317708333333327
87,7.516563423093844e-07,0.9726446717446915,0.004019097222222198,95,218,120,0.06719618055555547
