,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,1.232595164407831e-32,1.0,0.0,55,17,4,0.4515235457063711
1,4.930380657631324e-32,1.0,0.0,55,17,4,0.4515235457063711
2,4.930380657631324e-32,1.0,0.0,55,17,4,0.4515235457063711
3,5.7873625588589555e-06,0.9946744908673881,0.01800554016620498,55,17,4,0.4695290858725761
4,5.187191626829143e-05,0.9522676588854783,0.0,55,17,4,0.4695290858725761
5,1.232595164407831e-32,1.0,0.0,55,17,4,0.4695290858725761
6,1.232595164407831e-32,1.0,0.0,55,17,4,0.4695290858725761
7,1.232595164407831e-32,1.0,0.0,55,17,4,0.4695290858725761
8,1.232595164407831e-32,1.0,0.0,55,17,4,0.4695290858725761
9,1.232595164407831e-32,1.0,0.0,55,17,4,0.4695290858725761
10,1.232595164407831e-32,1.0,0.0,55,17,4,0.4695290858725761
11,1.232595164407831e-32,1.0,0.0,55,17,4,0.4695290858725761
12,3.0814879110195774e-33,1.0,0.0,55,20,2,0.30174516794895845
13,2.7733391199176196e-32,1.0,0.0,55,20,2,0.30174516794895845
14,2.7733391199176196e-32,1.0,0.0,55,20,2,0.30174516794895845
15,2.7733391199176196e-32,1.0,0.0,55,20,2,0.30174516794895845
16,2.7733391199176196e-32,1.0,0.0,55,20,2,0.30174516794895845
17,2.7733391199176196e-32,1.0,0.0,55,20,2,0.30174516794895845
18,2.7733391199176196e-32,1.0,0.0,55,20,2,0.30174516794895845
19,2.7733391199176196e-32,1.0,0.0,55,20,2,0.30174516794895845
20,0.0,1.0,0.0,55,7,1,0.0
21,0.0,1.0,0.0,55,7,1,0.0
22,0.0,1.0,0.0,55,7,1,0.0
23,0.0,1.0,0.0,55,7,1,0.0
24,0.0,1.0,0.0,55,7,1,0.0
25,0.0,1.0,0.0,55,7,1,0.0
26,0.0,1.0,0.0,55,7,1,0.0
27,0.0,1.0,0.0,55,7,1,0.0
28,0.0,1.0,0.0,55,218,18,0.5892013888888892
29,4.437342591868191e-31,1.0,0.0,55,218,18,0.5892013888888892
30,4.437342591868191e-31,1.0,0.0,55,218,18,0.5892013888888892
31,4.437342591868191e-31,1.0,0.0,55,218,18,0.5892013888888892
32,4.437342591868191e-31,1.0,0.0,55,218,18,0.5892013888888892
33,4.437342591868191e-31,1.0,0.0,55,218,18,0.5892013888888892
34,4.437342591868191e-31,1.0,0.0,55,218,18,0.5892013888888892
35,4.437342591868191e-31,1.0,0.0,55,218,18,0.5892013888888892
36,1.232595164407831e-32,1.0,0.0,55,1593,34,0.7345747450445271
37,3.0814879110195774e-31,1.0,0.0,55,1593,34,0.7345747450445271
38,7.310675806880282e-12,0.9999089130666222,1.879623312261991e-05,55,1593,34,0.7345935412776498
39,5.4588495453412105e-11,0.9991835959601758,0.0,55,1593,34,0.7345935412776498
40,8.021631809252343e-12,0.9996924084086167,1.7112988365375337e-05,55,1593,34,0.7346106542660151
41,4.207784488072655e-11,0.9983736018501083,0.0,55,1593,34,0.7346106542660151
42,3.237001463394489e-12,0.999816331917597,1.3465958058067606e-05,55,1593,34,0.7346241202240732
43,2.9013124227461794e-11,0.9983537897799386,0.0,55,1593,34,0.7346241202240732
44,1.1093356479670479e-31,1.0,0.0,55,1593,34,0.7346241202240732
45,1.404948551808476e-11,0.9999550358339578,2.8054079287520572e-05,55,1593,34,0.7346521743033607
46,1.4205590912730192e-10,0.9995254051780207,0.0,55,1593,34,0.7346521743033607
47,1.232595164407831e-32,0.99991019285602,0.0,55,1593,34,0.7346521743033607
48,1.232595164407831e-32,0.99991019285602,0.0,55,1593,34,0.7346521743033607
49,2.023125914721632e-13,0.9998674933814015,3.3664895146001683e-06,55,1593,34,0.7346555407928753
50,9.201008065944541e-12,0.9994826225321047,1.7674069951123528e-05,55,1593,34,0.7346732148628264
51,4.997963978195319e-11,0.9992152593121588,0.0,55,1593,34,0.7346732148628264
52,1.1093356479670479e-31,1.0,0.0,55,1593,34,0.7346732148628264
