,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,0.0003802752529497888,0.9887633065401223,0.05124653739612189,45,17,13,-0.033240997229916906
1,0.00045891810734008056,0.9414806724728129,0.052631578947368425,45,17,13,0.01939058171745152
2,5.814701987997165e-05,0.8950141254379639,0.06786703601108034,45,17,13,0.08725761772853186
3,0.00014864909542922536,0.8607013805425018,0.06371191135734067,45,17,11,0.15096952908587252
4,0.00012621825253711125,0.8334858884136037,0.05540166204986152,45,17,11,0.20637119113573404
5,0.00016113677897529566,0.8209474576729413,0.06925207756232687,45,17,9,0.2756232686980609
6,0.0001666824396852558,0.7982444202594985,0.051246537396121894,45,17,9,0.3268698060941828
7,0.00011690980324840815,0.8127286220295057,0.03324099722991691,45,17,7,0.3601108033240997
8,0.00012094542241896328,0.7964937439768516,0.04293628808864264,45,17,6,0.40304709141274236
9,0.00011878551356711687,0.8051030837701385,0.04847645429362879,45,17,6,0.45152354570637115
10,4.5467975988255394e-05,0.8300596730147388,0.0,45,17,4,0.45152354570637115
11,7.96324289851807e-06,0.9810580700126355,0.018005540166204925,45,17,4,0.4695290858725761
12,5.7847664091732875e-05,0.8716696884268639,0.0,45,17,4,0.4695290858725761
13,1.232595164407831e-32,1.0,0.0,45,17,4,0.4695290858725761
14,1.232595164407831e-32,1.0,0.0,45,17,4,0.4695290858725761
15,1.232595164407831e-32,1.0,0.0,45,17,4,0.4695290858725761
16,1.232595164407831e-32,1.0,0.0,45,17,4,0.4695290858725761
17,1.232595164407831e-32,1.0,0.0,45,17,4,0.4695290858725761
18,1.232595164407831e-32,1.0,0.0,45,17,4,0.4695290858725761
19,1.232595164407831e-32,1.0,0.0,45,17,4,0.4695290858725761
20,1.0770658950145599e-05,0.9817045250117121,0.007693751172827931,45,20,16,-0.05104147119534622
21,3.187454418935034e-05,0.9417618871537756,0.023456558453743653,45,20,15,-0.02758491274160257
22,2.3780815626338725e-05,0.9013893160003577,0.016982548320510424,45,20,15,-0.010602364421092147
23,1.6136062880413474e-05,0.8700164981701926,0.02411334209044849,45,20,15,0.013510977669356342
24,0.00011811623590817939,0.8350066259220452,0.06230061925314315,45,20,13,0.07581159692249949
25,0.00013484700611484247,0.8449365532611672,0.014824544942766,45,20,12,0.09063614186526549
26,3.669436975182928e-05,0.8878723001405983,0.024207168324263492,45,20,11,0.11484331018952898
27,1.3424149130300865e-05,0.8232160722864648,0.010508538187277233,45,20,9,0.1253518483768062
28,2.793481139105904e-05,0.8041620631357659,0.038656408331769504,45,20,11,0.16400825670857572
29,8.16001070690554e-05,0.7884898831358739,0.033308313004316,45,20,9,0.19731656971289172
30,7.801242181005341e-05,0.7900437340989227,0.01989116156877463,45,20,7,0.21720773128166634
31,5.3025645557708874e-05,0.7703450158389149,0.02814787014449241,45,20,7,0.24535560142615875
32,0.00011964941207119758,0.8162623118999103,0.026083693000562902,45,20,6,0.27143929442672166
33,6.328441866661768e-05,0.8165076482107364,0.023831863389003616,45,20,5,0.29527115781572527
34,8.917671092357486e-06,0.8993143589692019,0.008350534809532684,45,20,4,0.30362169262525796
35,6.704640614888704e-07,0.9317817479071676,0.0,45,20,4,0.30362169262525796
36,2.7733391199176196e-32,1.0,0.0,45,20,4,0.30362169262525796
37,2.7733391199176196e-32,1.0,0.0,45,20,4,0.30362169262525796
38,2.7733391199176196e-32,1.0,0.0,45,20,4,0.30362169262525796
39,2.7733391199176196e-32,1.0,0.0,45,20,4,0.30362169262525796
40,2.7733391199176196e-32,1.0,0.0,45,20,4,0.30362169262525796
41,2.7733391199176196e-32,1.0,0.0,45,20,4,0.30362169262525796
42,2.7733391199176196e-32,1.0,0.0,45,20,4,0.30362169262525796
43,7.802075122509771e-05,0.7559492971707636,0.02721088435374147,45,7,4,-0.09523809523809529
44,0.00017171628876628376,0.42331158405494373,0.05442176870748302,45,7,3,-0.04081632653061227
45,0.0,1.0,0.04081632653061227,45,7,2,0.0
46,0.0,1.0,0.0,45,7,1,0.0
47,0.0,1.0,0.0,45,7,1,0.0
48,0.0,1.0,0.0,45,7,1,0.0
49,0.0,1.0,0.0,45,7,1,0.0
50,0.0,1.0,0.0,45,7,1,0.0
51,0.0,1.0,0.0,45,7,1,0.0
52,0.0,1.0,0.0,45,7,1,0.0
53,0.0,1.0,0.0,45,7,1,0.0
54,3.6155119196223677e-06,0.9987897401993164,0.0050000000000000044,45,218,138,-0.0747135416666669
55,2.969776797196508e-06,0.9964594045167181,0.0040798611111111105,45,218,137,-0.07063368055555579
56,6.470624833295298e-07,0.9921548274455881,0.004131944444444452,45,218,137,-0.06650173611111133
57,3.2049230300260804e-07,0.9906824664217395,0.004149305555555635,45,218,136,-0.0623524305555557
58,6.044991831466352e-07,0.9895367097724674,0.007291666666666724,45,218,135,-0.055060763888888975
59,4.6192009066358494e-07,0.986730881860171,0.004079861111111117,45,218,137,-0.05098090277777786
60,1.2022677356014924e-06,0.9846572358495851,0.0041666666666666935,45,218,136,-0.046814236111111164
61,1.7605145312976387e-06,0.9834042060359741,0.00417534722222223,45,218,136,-0.042638888888888934
62,2.641316527110906e-07,0.9902777786808389,0.004531249999999987,45,218,136,-0.03810763888888895
63,8.485732750819219e-07,0.9866584177141072,0.008185763888888895,45,218,135,-0.029921875000000053
64,1.5197731207609508e-06,0.9850345353689204,0.004131944444444487,45,218,134,-0.025789930555555566
65,2.074543601037386e-06,0.9909354793846522,0.004131944444444438,45,218,134,-0.021657986111111128
66,2.2034876572978614e-06,0.9874654050646618,0.004157986111111116,45,218,134,-0.017500000000000012
67,3.0437477971155303e-07,0.9907658733070784,0.004149305555555561,45,218,134,-0.013350694444444451
68,2.1464712767680515e-07,0.9884504771564331,0.004140625,45,218,133,-0.009210069444444451
69,1.991688129905888e-07,0.9861246128109233,0.004166666666666668,45,218,133,-0.005043402777777783
70,1.627721008849635e-07,0.9840176665453402,0.004053819444444469,45,218,131,-0.000989583333333314
71,5.686887657655081e-08,0.9821976111239757,0.0040885416666666475,45,218,131,0.0030989583333333338
72,3.694088410684321e-08,0.980346865266046,0.0043489583333333505,45,218,131,0.007447916666666684
73,2.495153654168551e-08,0.9771593640573759,0.00383680555555555,45,218,127,0.011284722222222234
74,2.0055030435527887e-08,0.9747793113065506,0.004131944444444435,45,218,131,0.015416666666666669
75,1.437255598898776e-08,0.9744588401351232,0.0040798611111111,45,218,129,0.01949652777777777
76,1.724843654740153e-07,0.9732252590890517,0.004756944444444418,45,218,132,0.024253472222222187
77,8.449007094478813e-08,0.9719785558191677,0.003550347222222229,45,218,128,0.027803819444444416
78,3.5424108843926065e-07,0.9693147265732798,0.00750000000000001,45,218,129,0.035303819444444426
79,8.249718983386752e-07,0.967523242607412,0.004175347222222223,45,218,128,0.03947916666666665
80,1.9796918611158676e-06,0.9701672171652224,0.007230902777777742,45,218,128,0.04671006944444439
81,2.311293027692023e-06,0.9821091867221267,0.004045138888888883,45,218,128,0.050755208333333274
82,2.1262257265946553e-06,0.9937142916329172,0.004140625000000002,45,218,128,0.054895833333333276
83,1.0318220057441726e-06,0.988016951564821,0.003203125000000008,45,218,127,0.058098958333333284
84,2.7991204537227456e-07,0.985331360004713,0.004166666666666666,45,218,128,0.06226562499999995
85,1.4647373268651973e-07,0.9836298683082842,0.004105902777777781,45,218,128,0.06637152777777773
86,6.960720486111018e-08,0.9810413617389191,0.003463541666666653,45,218,127,0.06983506944444438
87,4.2430665699778894e-07,0.9775101950358541,0.007144097222222215,45,218,126,0.0769791666666666
88,4.999768548287213e-07,0.9768803816775219,0.0034374999999999684,45,218,124,0.08041666666666657
89,9.474460977985349e-07,0.975028677950074,0.004114583333333338,45,218,123,0.0845312499999999
90,8.887167513288674e-07,0.9742874814784444,0.00298611111111112,45,218,123,0.08751736111111103
91,1.4962658875600082e-06,0.9743879127894199,0.008697916666666625,45,218,122,0.09621527777777765
92,2.3292259957037646e-06,0.9800959147678585,0.004149305555555538,45,218,121,0.10036458333333319
93,1.624289644180574e-06,0.9897351880213293,0.004114583333333338,45,218,120,0.10447916666666653
94,1.8565145991702937e-06,0.9928626304802082,0.00401909722222224,45,218,119,0.10849826388888877
95,6.90042545438961e-07,0.9885565854909002,0.004097222222222224,45,218,118,0.11259548611111099
96,3.204169881687183e-07,0.9856972240419168,0.003124999999999961,45,218,118,0.11572048611111095
97,4.005880659626921e-07,0.9830886647911626,0.005173611111111129,45,218,118,0.12089409722222208
98,3.930710948216758e-07,0.9803251459015477,0.0041493055555555935,45,218,117,0.12504340277777767
99,3.7040921853566683e-07,0.9786489183638664,0.0041753472222222365,45,218,116,0.1292187499999999
100,6.609629820149627e-07,0.9772069081684919,0.0040798611111112215,45,218,116,0.13329861111111113
101,4.806532415742832e-07,0.9740626879856598,0.003958333333333286,45,218,116,0.13725694444444442
102,2.888058193063602e-07,0.972732037853802,0.0039670138888894535,45,218,114,0.14122395833333387
103,2.817885159465e-07,0.9695367722423335,0.0037499999999999756,45,218,113,0.14497395833333385
104,3.398765700017299e-07,0.9693119658659463,0.004244791666666747,45,218,114,0.1492187500000006
105,3.03686824845686e-07,0.9688151505889906,0.004149305555555621,45,218,111,0.15336805555555622
106,5.189090095593443e-07,0.9669538188374127,0.004079861111111138,45,218,110,0.15744791666666735
107,4.128689236111346e-07,0.9638605614779953,0.003932291666666671,45,218,111,0.16138020833333402
108,7.60970215811246e-07,0.9617351917521455,0.004809027777777697,45,218,110,0.16618923611111172
109,8.547215554031735e-07,0.9616349562245003,0.003802083333333317,45,218,109,0.16999131944444504
110,5.183024721126829e-07,0.9631698110951944,0.0032204861111112537,45,218,108,0.1732118055555563
111,6.792975299116023e-07,0.9607607902796971,0.004618055555555445,45,218,111,0.17782986111111174
112,5.292837767680454e-07,0.9622855207621714,0.00344618055555565,45,218,107,0.1812760416666674
113,9.808438357338993e-07,0.9597345784436774,0.0051649305555556135,45,218,109,0.186440972222223
114,1.0885752308861235e-06,0.9603545829123412,0.0039843749999999845,45,218,110,0.19042534722222298
115,2.120954506863525e-06,0.9600909539598943,0.007656250000000003,45,218,109,0.198081597222223
116,2.0757149253163525e-06,0.9727538918199138,0.0038541666666666585,45,218,108,0.20193576388888965
117,1.4710258178059702e-06,0.98782326473536,0.003993055555555514,45,218,107,0.20592881944444516
118,1.6678281672715428e-06,0.9913215877023933,0.0036458333333333204,45,218,106,0.20957465277777848
119,1.2431834865826363e-06,0.9896433748988616,0.004123263888888867,45,218,106,0.21369791666666735
120,8.679848548715788e-07,0.9877116624182296,0.0028211805555555525,45,218,105,0.2165190972222229
121,1.5502979550087536e-06,0.9839597900597572,0.00749131944444445,45,218,104,0.22401041666666735
122,1.4252802426269065e-06,0.9810487656631302,0.0027864583333333526,45,218,103,0.2267968750000007
123,1.3299629945178044e-06,0.9835090510179462,0.004131944444444424,45,218,103,0.23092881944444513
124,1.528889490216801e-06,0.9884550943872672,0.004045138888888911,45,218,102,0.23497395833333404
125,1.238062970940978e-06,0.9900373392490237,0.00292534722222218,45,218,101,0.23789930555555622
126,1.0788021637088603e-06,0.9867422924400363,0.004062500000000024,45,218,102,0.24196180555555624
127,1.265339294815005e-06,0.9821419561726128,0.004123263888888867,45,218,101,0.2460850694444451
128,2.2419214421628854e-06,0.9801566870705732,0.006319444444444461,45,218,99,0.25240451388888957
129,3.2373369121273e-06,0.9738855035679144,0.007430555555554663,45,218,99,0.25983506944444423
130,4.133725506305429e-06,0.9717079005547195,0.0036805555555554093,45,218,97,0.26351562499999964
131,6.117745067919096e-07,0.9780029566144509,0.002760416666666543,45,218,97,0.2662760416666662
