,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,0.0,1.0,0.0,5,69,4,0.5031374376994514
1,0.0,1.0,0.0,5,69,4,0.5031374376994514
2,7.902531593486261e-06,0.9841866353802416,0.0070278604467710615,5,69,4,0.5101652981462225
3,0.0,1.0,0.0,5,69,4,0.5101652981462225
4,6.336363218669166e-07,0.9841546940419506,0.0019900319122235777,5,69,4,0.512155330058446
5,0.0,1.0,0.0,5,69,4,0.512155330058446
6,0.0,1.0,0.0,5,69,4,0.512155330058446
7,0.0,1.0,0.0,5,69,4,0.512155330058446
8,0.0,1.0,0.0,5,69,4,0.512155330058446
9,0.0,1.0,0.0,5,69,4,0.512155330058446
10,3.577495065060886e-06,0.982513700501638,0.004728566818458901,5,69,4,0.516883896876905
11,0.0,1.0,0.0,5,69,4,0.516883896876905
12,0.0,1.0,0.0,5,69,4,0.516883896876905
13,3.927715286788945e-06,0.9667532937443465,0.004087633116999445,5,69,4,0.5209715299939044
14,0.0,1.0,0.0,5,69,4,0.5209715299939044
15,0.0,1.0,0.0,5,69,4,0.5209715299939044
16,2.563167819355204e-06,0.9827482910624802,0.004002474093728781,5,69,4,0.5249740040876332
17,0.0,1.0,0.0,5,69,4,0.5249740040876332
18,0.0,1.0,0.0,5,69,4,0.5249740040876332
19,0.0,1.0,0.0,5,69,4,0.5249740040876332
20,0.0,1.0,0.0,5,69,4,0.5249740040876332
21,0.0,1.0,0.0,5,69,4,0.5249740040876332
22,0.0,1.0,0.0,5,69,4,0.5249740040876332
23,0.0,1.0,0.0,5,69,4,0.5249740040876332
24,0.0,1.0,0.0,5,69,4,0.5249740040876332
25,0.0,1.0,0.0,5,110,4,0.5622876577657621
26,2.2009309028978876e-07,0.9889647912918461,0.0011728520001735854,5,110,4,0.5634605097659356
27,2.1786974777662447e-06,0.9613822549145965,0.0038022813688213253,5,110,4,0.567262791134757
28,0.0,1.0,0.0,5,110,4,0.567262791134757
29,0.0,1.0,0.0,5,110,4,0.567262791134757
