,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,0.0007232005200023575,0.9717384678333328,0.08163265306122448,25,21,16,-0.0011337868480725678
1,0.00021710295607283,0.9344864309594029,0.047619047619047616,25,21,15,0.04648526077097505
2,0.00019811498295463305,0.8949986387055446,0.044217687074829926,25,21,15,0.09070294784580497
3,8.605467886323078e-06,0.8922561263713646,0.044217687074829884,25,21,14,0.13492063492063486
4,8.687738133802263e-06,0.877943803213463,0.04875283446712017,25,21,13,0.18367346938775503
5,5.8115702819298475e-05,0.8648801484550076,0.07142857142857145,25,21,13,0.2551020408163265
6,6.848175400167621e-05,0.8566203389565542,0.05102040816326536,25,21,11,0.30612244897959184
7,0.00010260333914366933,0.8344672608988957,0.040816326530612235,25,21,10,0.3469387755102041
8,0.00015601318380715847,0.8192765936167145,0.04195011337868482,25,21,10,0.3888888888888889
9,9.625618955065033e-05,0.8097607283870469,0.03628117913832202,25,21,9,0.4251700680272109
10,7.37881849640839e-05,0.815618330382506,0.03741496598639449,25,21,8,0.4625850340136054
11,6.236907461397254e-05,0.7936791722370475,0.031746031746031744,25,21,7,0.49433106575963714
12,4.472210652968646e-05,0.8128723664272602,0.020408163265306145,25,21,6,0.5147392290249433
13,3.820218941696107e-05,0.8605879878921434,0.024943310657596474,25,21,7,0.5396825396825398
14,3.617011430422505e-05,0.8487985309173338,0.019274376417233507,25,21,6,0.5589569160997733
15,1.0069878291452638e-05,0.8929499059943843,0.0,25,21,5,0.5589569160997733
16,1.1093356479670479e-31,0.9940617514836796,0.0,25,21,5,0.5589569160997733
17,1.1093356479670479e-31,0.9940617514836796,0.0,25,21,5,0.5589569160997733
18,1.1093356479670479e-31,0.9940617514836796,0.0,25,21,5,0.5589569160997733
19,1.1093356479670479e-31,0.9940617514836796,0.0,25,21,5,0.5589569160997733
20,1.1093356479670479e-31,0.9940617514836796,0.0,25,21,5,0.5589569160997733
21,1.1093356479670479e-31,0.9940617514836796,0.0,25,21,5,0.5589569160997733
22,1.1093356479670479e-31,0.9940617514836796,0.0,25,21,5,0.5589569160997733
23,0.0005748293582907944,0.9676424910178344,0.06802721088435372,25,19,14,0.017006802721088423
24,0.0002023107655760716,0.9156730970399042,0.06122448979591835,25,19,13,0.07823129251700678
25,0.00014600089468894142,0.8927598354588355,0.044217687074829926,25,19,13,0.1224489795918367
26,6.807862978902821e-05,0.8784646947333563,0.04308390022675734,25,19,13,0.16553287981859405
27,4.936214848751281e-05,0.8802968509313681,0.06349206349206349,25,19,13,0.22902494331065754
28,6.787295417033056e-05,0.8768135812198078,0.04081632653061229,25,19,10,0.2698412698412698
29,7.378818496408384e-05,0.8606542194538545,0.0430839002267574,25,19,9,0.3129251700680272
30,8.125009641044618e-05,0.8168570873183287,0.03628117913832196,25,19,9,0.3492063492063492
31,8.329862557267797e-05,0.7904046844267126,0.03401360544217685,25,19,8,0.38321995464852604
32,6.94278618476868e-05,0.8186069553917166,0.035147392290249435,25,19,7,0.4183673469387755
33,6.329872841048746e-05,0.8189544221398324,0.02721088435374147,25,19,6,0.44557823129251695
34,2.6293571094348438e-05,0.8681883431964355,0.015873015873015872,25,19,5,0.4614512471655328
35,0.0,1.0,0.0,25,19,4,0.4614512471655328
36,0.0,1.0,0.0,25,19,4,0.4614512471655328
37,0.0,1.0,0.0,25,19,4,0.4614512471655328
38,3.598500624739691e-05,0.9895671533135862,0.030612244897959162,25,19,4,0.492063492063492
39,0.0002309037900874633,0.933055900428842,0.0,25,19,4,0.492063492063492
40,3.0814879110195774e-33,1.0,0.0,25,19,4,0.492063492063492
41,3.0814879110195774e-33,1.0,0.0,25,19,4,0.492063492063492
42,3.0814879110195774e-33,1.0,0.0,25,19,4,0.492063492063492
43,3.0814879110195774e-33,1.0,0.0,25,19,4,0.492063492063492
44,3.0814879110195774e-33,1.0,0.0,25,19,4,0.492063492063492
45,3.0814879110195774e-33,1.0,0.0,25,19,4,0.492063492063492
46,3.0814879110195774e-33,1.0,0.0,25,19,4,0.492063492063492
47,1.4699273136414208e-05,0.9974255459434322,0.010487528344671197,25,37,26,-0.004251700680272113
48,3.045522441780946e-05,0.9737576767719258,0.022037981859410433,25,37,25,0.01778628117913832
49,1.3467334212596605e-05,0.9559058731996364,0.013321995464852611,25,37,25,0.03110827664399093
50,7.391660367850857e-06,0.9396119020869552,0.012329931972789105,25,37,25,0.043438208616780036
51,3.589958659200643e-05,0.9226428067932033,0.02947845804988662,25,37,25,0.07291666666666666
52,2.8207639820856533e-05,0.915174329075248,0.022250566893424015,25,37,24,0.09516723356009067
53,2.7221360955568965e-05,0.9222691586266234,0.017148526077097534,25,37,24,0.1123157596371882
54,3.454606426848906e-05,0.8924220378539135,0.02338435374149661,25,37,21,0.13570011337868482
55,4.865687393627144e-05,0.8709426853644343,0.03153344671201813,25,37,23,0.16723356009070295
56,3.4580531003028546e-05,0.8768767937824548,0.023880385487528327,25,37,19,0.19111394557823128
57,1.876311182069199e-05,0.8881295060710683,0.010133219954648526,25,37,21,0.2012471655328798
58,1.8746207855780276e-05,0.8705969768808014,0.024518140589569137,25,37,20,0.22576530612244894
59,2.363320517171344e-05,0.8551365734263139,0.01899092970521546,25,37,20,0.2447562358276644
60,3.683982946920266e-05,0.8407767734727205,0.022888321995464783,25,37,17,0.2676445578231292
61,2.4854741594294684e-05,0.8761636269991949,0.019699546485260844,25,37,17,0.28734410430839
62,5.2728190671582595e-05,0.8771477963128836,0.022959183673469385,25,37,15,0.3103032879818594
63,4.108582586473752e-05,0.9113964580043773,0.017715419501133756,25,37,15,0.32801870748299317
64,5.515067988646713e-05,0.9056805150055565,0.020691609977324332,25,37,13,0.3487103174603175
65,5.086619965446508e-05,0.8965902427022561,0.030683106575963737,25,37,14,0.37939342403628123
66,8.549000287945858e-05,0.9081611432644204,0.0345096371882086,25,37,13,0.41390306122448983
67,2.595750034707759e-05,0.937107723625002,0.020833333333333315,25,37,12,0.43473639455782315
68,3.8158403005949185e-05,0.9169298844041962,0.020833333333333315,25,37,11,0.45556972789115646
69,8.660225806119875e-05,0.9059752778025918,0.04060374149659862,25,37,10,0.4961734693877551
70,4.163600814475436e-05,0.9516199437638121,0.0,25,37,8,0.4961734693877551
71,2.939911225261118e-05,0.9298437929384441,0.024659863945578286,25,37,8,0.5208333333333334
72,1.2507439672769808e-05,0.9062679667453752,0.013180272108843316,25,37,7,0.5340136054421767
73,7.819807911826871e-05,0.9001723510464523,0.031037414965986443,25,37,8,0.5650510204081631
74,4.496915829823965e-05,0.9321075507423903,0.01736111111111116,25,37,7,0.5824121315192743
75,3.621398105727568e-05,0.9417167760130123,0.014172335600907027,25,37,6,0.5965844671201813
76,7.280386644453682e-06,0.9272779227546674,0.009212018140589584,25,37,5,0.6057964852607709
77,7.756220401993023e-06,0.9123656258902497,0.010133219954648554,25,37,4,0.6159297052154195
78,7.48386089129554e-07,0.9907253252693597,0.0031887755102041337,25,37,4,0.6191184807256236
79,3.9046230737194114e-07,0.9951610392709699,0.0,25,37,4,0.6191184807256236
80,1.1093356479670479e-31,1.0,0.0,25,37,4,0.6191184807256236
81,1.1093356479670479e-31,1.0,0.0,25,37,4,0.6191184807256236
82,1.1093356479670479e-31,1.0,0.0,25,37,4,0.6191184807256236
83,1.1093356479670479e-31,1.0,0.0,25,37,4,0.6191184807256236
84,1.1093356479670479e-31,1.0,0.0,25,37,4,0.6191184807256236
85,1.1093356479670479e-31,1.0,0.0,25,37,4,0.6191184807256236
86,1.1093356479670479e-31,1.0,0.0,25,37,4,0.6191184807256236
