,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,1.232595164407831e-32,1.0,0.0,15,17,4,0.4515235457063711
1,4.930380657631324e-32,1.0,0.0,15,17,4,0.4515235457063711
2,4.930380657631324e-32,1.0,0.0,15,17,4,0.4515235457063711
3,4.930380657631324e-32,1.0,0.0,15,17,4,0.4515235457063711
4,4.930380657631324e-32,1.0,0.0,15,17,4,0.4515235457063711
5,2.0172411882113305e-05,0.9804731331804226,0.01800554016620498,15,17,4,0.4695290858725761
6,5.187191626829134e-05,0.9497880567496588,0.0,15,17,4,0.4695290858725761
7,1.232595164407831e-32,1.0,0.0,15,17,4,0.4695290858725761
8,1.232595164407831e-32,1.0,0.0,15,17,4,0.4695290858725761
9,1.232595164407831e-32,1.0,0.0,15,17,4,0.4695290858725761
10,1.232595164407831e-32,1.0,0.0,15,17,4,0.4695290858725761
11,1.232595164407831e-32,1.0,0.0,15,17,4,0.4695290858725761
12,1.232595164407831e-32,1.0,0.0,15,17,4,0.4695290858725761
13,1.232595164407831e-32,1.0,0.0,15,17,4,0.4695290858725761
14,3.0814879110195774e-33,1.0,0.0,15,20,2,0.30174516794895845
15,1.232595164407831e-32,1.0,0.0,15,20,2,0.30174516794895845
16,1.232595164407831e-32,1.0,0.0,15,20,2,0.30174516794895845
17,1.232595164407831e-32,1.0,0.0,15,20,2,0.30174516794895845
18,1.232595164407831e-32,1.0,0.0,15,20,2,0.30174516794895845
19,1.232595164407831e-32,1.0,0.0,15,20,2,0.30174516794895845
20,1.232595164407831e-32,1.0,0.0,15,20,2,0.30174516794895845
21,1.232595164407831e-32,1.0,0.0,15,20,2,0.30174516794895845
22,0.0,1.0,0.0,15,7,1,0.0
23,0.0,1.0,0.0,15,7,1,0.0
24,0.0,1.0,0.0,15,7,1,0.0
25,0.0,1.0,0.0,15,7,1,0.0
26,0.0,1.0,0.0,15,7,1,0.0
27,0.0,1.0,0.0,15,7,1,0.0
28,0.0,1.0,0.0,15,7,1,0.0
29,0.0,1.0,0.0,15,7,1,0.0
30,0.0,1.0,0.0,15,218,18,0.5892013888888892
31,1.232595164407831e-32,1.0,0.0,15,218,18,0.5892013888888892
