,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,0.0007666701693548685,0.9754442233746541,0.08033240997229914,35,17,11,-0.0013850415512465597
1,0.00044257437169663766,0.9207994072144486,0.0623268698060942,35,17,10,0.06094182825484764
2,0.00038344251689979305,0.8580122986225441,0.09418282548476453,35,17,10,0.15512465373961218
3,0.0002423998888772135,0.8071755936455165,0.06509695290858725,35,17,9,0.22022160664819942
4,0.0002166612457246464,0.7528381522619242,0.060941828254847646,35,17,7,0.28116343490304707
5,0.00039849796319261284,0.6966261183603913,0.08033240997229918,35,17,7,0.36149584487534625
6,0.0002520307391685428,0.8597826048987239,0.059556786703601095,35,17,6,0.42105263157894735
7,9.880782601328677e-05,0.9858132875485731,0.03047091412742381,35,17,5,0.45152354570637115
8,2.1297490075134315e-07,0.9766761667244424,0.0027700831024930483,35,17,4,0.4542936288088642
9,2.5754303071740126e-05,0.89087069943649,0.00969529085872578,35,17,3,0.46398891966759
10,4.1342186616438823e-07,0.9884933339519659,0.002770083102493104,35,17,4,0.4667590027700831
11,7.767319909755181e-07,0.9783814153036894,0.0,35,17,4,0.4667590027700831
12,2.7733391199176196e-32,1.0,0.0,35,17,4,0.4667590027700831
13,2.7733391199176196e-32,1.0,0.0,35,17,4,0.4667590027700831
14,2.7733391199176196e-32,1.0,0.0,35,17,4,0.4667590027700831
15,2.7733391199176196e-32,1.0,0.0,35,17,4,0.4667590027700831
16,2.7733391199176196e-32,1.0,0.0,35,17,4,0.4667590027700831
17,2.7733391199176196e-32,1.0,0.0,35,17,4,0.4667590027700831
18,2.7733391199176196e-32,1.0,0.0,35,17,4,0.4667590027700831
19,2.1864786893079203e-05,0.9585688375697431,0.014261587539876136,35,20,13,-0.027584912741602567
20,2.3076623309312785e-05,0.92725480843645,0.013229498967911433,35,20,12,-0.014355413773691135
21,7.488295073038682e-05,0.8585866043766127,0.03706136235691499,35,20,11,0.022705948583223855
22,4.155392467255062e-05,0.822434603551548,0.03161944079564646,35,20,10,0.05432538937887031
23,5.599415506770588e-05,0.7919468658063443,0.021017076374554328,35,20,9,0.07534246575342464
24,6.373105277606339e-05,0.7327200683408539,0.031994745730906354,35,20,10,0.107337211484331
25,4.7174134798686745e-05,0.7166518628492069,0.03161944079564645,35,20,7,0.13895665227997744
26,6.813417113563124e-05,0.7645840623022107,0.024394820791893423,35,20,6,0.16335147307187087
27,0.00011058730355725861,0.7017692346148944,0.04437980859448301,35,20,6,0.20773128166635388
28,7.758035838507438e-05,0.7355044121621384,0.030775004691311697,35,20,6,0.23850628635766558
29,0.00010137614092480739,0.776427067089085,0.036498404954025065,35,20,5,0.27500469131169064
30,9.15981998709728e-05,0.8645437033573747,0.026740476637267807,35,20,3,0.30174516794895845
31,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
32,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
33,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
34,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
35,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
36,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
37,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
38,2.7733391199176196e-32,1.0,0.0,35,20,2,0.30174516794895845
39,4.436474089270262e-05,0.8205668668427861,0.027210884353741444,35,7,5,-0.10204081632653067
40,9.459399475464206e-05,0.5772752386044168,0.03401360544217688,35,7,4,-0.06802721088435379
41,0.00038895358226589293,0.3753072075417164,0.06802721088435379,35,7,2,0.0
42,0.0,1.0,0.0,35,7,1,0.0
43,0.0,1.0,0.0,35,7,1,0.0
44,0.0,1.0,0.0,35,7,1,0.0
45,0.0,1.0,0.0,35,7,1,0.0
46,0.0,1.0,0.0,35,7,1,0.0
47,0.0,1.0,0.0,35,7,1,0.0
48,0.0,1.0,0.0,35,7,1,0.0
