,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
0,0.00044305729254293314,0.9766488443297353,0.05124653739612188,65,17,11,0.05540166204986148
1,0.0004693717365799846,0.930487918689739,0.05678670360110803,65,17,11,0.11218836565096951
2,0.00015152661959097884,0.8595746501198771,0.0817174515235457,65,17,9,0.19390581717451522
3,0.0001376773391909981,0.8368193025857726,0.051246537396121894,65,17,9,0.2451523545706371
4,0.00012146884100338673,0.821309215439271,0.047091412742382266,65,17,9,0.2922437673130194
5,0.0001682073245721111,0.810261596671941,0.04432132963988922,65,17,9,0.3365650969529086
6,8.343712423520088e-05,0.7967417517037383,0.04432132963988916,65,17,8,0.38088642659279776
7,6.462604014329849e-05,0.8204706161495666,0.03601108033240996,65,17,7,0.4168975069252077
8,4.96661656885554e-05,0.7586107145283048,0.022160664819944553,65,17,5,0.43905817174515227
9,6.906750827235892e-05,0.7843387198146993,0.01939058171745156,65,17,4,0.45844875346260383
10,1.4114442676342898e-05,0.8724203718165521,0.0,65,17,4,0.45844875346260383
11,3.0402852782857894e-06,0.9797798516248485,0.008310249307479256,65,17,4,0.4667590027700831
12,1.6734282290397383e-05,0.946219667973231,0.002770083102492993,65,17,4,0.4695290858725761
13,1.155090464151511e-06,0.924657964538104,0.0,65,17,4,0.4695290858725761
14,1.232595164407831e-32,1.0,0.0,65,17,4,0.4695290858725761
15,1.232595164407831e-32,1.0,0.0,65,17,4,0.4695290858725761
16,1.232595164407831e-32,1.0,0.0,65,17,4,0.4695290858725761
17,1.232595164407831e-32,1.0,0.0,65,17,4,0.4695290858725761
18,1.232595164407831e-32,1.0,0.0,65,17,4,0.4695290858725761
19,1.232595164407831e-32,1.0,0.0,65,17,4,0.4695290858725761
20,1.232595164407831e-32,1.0,0.0,65,17,4,0.4695290858725761
21,3.275883842346968e-05,0.948935307179589,0.018671420529179958,65,20,12,-0.06699193094389193
22,2.9838867870258146e-05,0.899776009722205,0.01032088571964724,65,20,11,-0.05667104522424469
23,5.5961745938031634e-05,0.8406255560749223,0.05610808782135482,65,20,11,-0.0005629574028898684
24,0.00022784648140498632,0.7618052863619201,0.029273784950272094,65,20,9,0.028710827547382224
25,9.516247792419686e-05,0.8685509384064228,0.027678738975417526,65,20,8,0.05638956652279975
26,0.00010955690226058248,0.8080490355549631,0.036498404954025135,65,20,7,0.09288797147682488
27,0.0001344216225623305,0.7831292518258516,0.045974854569337656,65,20,7,0.13886282604616254
28,0.00018593564323581108,0.8070999543701833,0.04287858885344334,65,20,8,0.18174141489960588
29,0.00017195542906957967,0.8175523390616855,0.04316006755488838,65,20,4,0.22490148245449426
30,0.00018614942845794326,0.8679746908930772,0.030868830925126656,65,20,5,0.2557703133796209
31,2.8865701503448452e-05,0.9327362682519199,0.02702195533871271,65,20,4,0.28279226871833363
32,0.00013860495525328274,0.8580766091092781,0.02064177143929441,65,20,4,0.30343404015762804
33,2.3898471606500363e-07,0.9677086368063567,0.0,65,20,3,0.30343404015762804
34,0.0,1.0,0.0,65,20,3,0.30343404015762804
35,0.0,1.0,0.0,65,20,3,0.30343404015762804
36,0.0,1.0,0.0,65,20,3,0.30343404015762804
37,0.0,1.0,0.0,65,20,3,0.30343404015762804
38,0.0,1.0,0.0,65,20,3,0.30343404015762804
39,0.0,1.0,0.0,65,20,3,0.30343404015762804
40,0.0,1.0,0.0,65,20,3,0.30343404015762804
41,0.00016904496098771188,0.6975301178813932,0.0476190476190476,65,7,4,-0.07482993197278916
42,0.00030158374181697776,0.4470312669311828,0.03401360544217689,65,7,3,-0.04081632653061227
43,0.0,1.0,0.04081632653061227,65,7,2,0.0
44,0.0,1.0,0.0,65,7,1,0.0
45,0.0,1.0,0.0,65,7,1,0.0
46,0.0,1.0,0.0,65,7,1,0.0
47,0.0,1.0,0.0,65,7,1,0.0
48,0.0,1.0,0.0,65,7,1,0.0
49,0.0,1.0,0.0,65,7,1,0.0
50,0.0,1.0,0.0,65,7,1,0.0
51,0.0,1.0,0.0,65,7,1,0.0
52,2.4085540039759952e-06,0.9997154924043796,0.004071180555555554,65,218,142,-0.0704253472222224
53,3.997430325843283e-06,0.997848055185228,0.004001736111111112,65,218,141,-0.0664236111111113
54,2.218533200128798e-06,0.9945747144906573,0.005164930555555634,65,218,140,-0.06125868055555566
55,9.184229311057344e-07,0.9924096449826395,0.004661458333333361,65,218,140,-0.0565972222222223
56,5.359651653471856e-07,0.9909446049426001,0.004105902777777795,65,218,140,-0.052491319444444504
57,9.567894814038746e-07,0.9886776864044269,0.006927083333333348,65,218,139,-0.045564236111111156
58,9.91385968261466e-07,0.9867633159132844,0.003715277777777755,65,218,138,-0.0418489583333334
59,1.466649345505518e-06,0.9854388797253265,0.004392361111111132,65,218,139,-0.03745659722222227
60,6.054988908178989e-07,0.9861774362847134,0.00663194444444443,65,218,138,-0.03082465277777784
61,5.086841938554738e-07,0.9863645037371334,0.004609375000000037,65,218,135,-0.026215277777777803
62,4.4233604964524396e-07,0.9816912688167974,0.004236111111111107,65,218,133,-0.021979166666666695
63,9.36802766192293e-07,0.9798262529470402,0.004036458333333333,65,218,133,-0.017942708333333363
64,1.3141556048081486e-06,0.9765576653615595,0.0042361111111110985,65,218,132,-0.013706597222222264
65,8.167777489567343e-07,0.977388953026915,0.0050954861111111305,65,218,137,-0.008611111111111134
66,4.5329657080959474e-07,0.9769821785879834,0.005217013888888931,65,218,136,-0.003394097222222203
67,1.296687484876088e-06,0.9762683638830258,0.007447916666666635,65,218,134,0.004053819444444432
68,2.269488303793197e-06,0.9711337952261629,0.0029600694444444683,65,218,134,0.0070138888888889
69,1.6824978013254192e-06,0.972720004376084,0.0050347222222222035,65,218,134,0.012048611111111104
70,1.100167390331658e-06,0.9757379671495214,0.004157986111111119,65,218,133,0.016206597222222223
71,4.430502978554869e-07,0.9772294495519595,0.004036458333333312,65,218,133,0.020243055555555535
72,5.41825895792241e-07,0.9806972612792849,0.0059114583333333415,65,218,132,0.026154513888888876
73,8.826031550766112e-07,0.9781621643899346,0.004071180555555547,65,218,130,0.030225694444444423
74,6.901887749744329e-07,0.9768735459037274,0.004166666666666673,65,218,130,0.034392361111111096
75,5.85251466448883e-07,0.9795900215409283,0.004140625000000002,65,218,130,0.0385329861111111
76,4.6994660830548e-07,0.9777138458228941,0.002977430555555542,65,218,129,0.04151041666666664
77,5.971677190627576e-07,0.9750188443560615,0.0060416666666666535,65,218,129,0.04755208333333329
78,4.76570846688034e-07,0.9741239317632088,0.003550347222222222,65,218,129,0.051102430555555516
79,4.312766879999461e-07,0.9702340832959614,0.0042534722222222,65,218,128,0.055355902777777716
80,2.658046678103748e-07,0.9689198609277007,0.004131944444444445,65,218,127,0.05948784722222216
81,2.6505828128423983e-07,0.968430046163948,0.004869791666666672,65,218,127,0.06435763888888883
82,2.5298372695457595e-07,0.9682671965821075,0.003454861111111096,65,218,127,0.06781249999999993
83,2.990774198832052e-07,0.9665359888671992,0.005425347222222238,65,218,127,0.07323784722222217
84,5.115455740580895e-07,0.9653995400061491,0.004982638888888891,65,218,125,0.07822048611111106
85,4.818973534293042e-07,0.9611126866014249,0.003993055555555541,65,218,125,0.0822135416666666
86,1.3989333788762725e-06,0.9570377440229969,0.005772569444444445,65,218,125,0.08798611111111104
87,4.66925071567496e-07,0.9632040748517954,0.0028645833333333093,65,218,122,0.09085069444444435
88,8.441814238964722e-07,0.962665664694364,0.005000000000000032,65,218,121,0.09585069444444438
89,9.511208674620105e-07,0.9598171257490834,0.00411458333333331,65,218,122,0.0999652777777777
90,7.450070040840278e-07,0.9549603366964897,0.004157986111111109,65,218,122,0.1041232638888888
91,4.945807522805789e-07,0.9554089039872947,0.004088541666666695,65,218,121,0.1082118055555555
92,4.3461443580384485e-07,0.9513349367830389,0.0041059027777777535,65,218,119,0.11231770833333325
93,9.158331392906793e-07,0.9478556724547531,0.006024305555555554,65,218,118,0.1183420138888888
94,1.2428613345455304e-06,0.9500881248170736,0.00416666666666668,65,218,117,0.12250868055555549
95,9.222494595341518e-07,0.945029840509734,0.0036979166666667035,65,218,118,0.1262065972222222
96,1.37668442585059e-06,0.945456857222994,0.006770833333333365,65,218,117,0.13297743055555555
97,1.9883978896148995e-06,0.9517576096570606,0.004366319444444516,65,218,118,0.13734375000000007
98,1.624232390057737e-06,0.9543186841165784,0.003914930555555557,65,218,116,0.14125868055555563
99,1.8371336089310121e-06,0.945240314559125,0.0064843750000002365,65,218,116,0.14774305555555586
100,1.0342309090556712e-06,0.9442583923468271,0.002855902777777919,65,218,114,0.15059895833333378
101,1.1475733681012198e-06,0.9426172135477299,0.004782986111111082,65,218,114,0.15538194444444486
102,1.0185647106596218e-06,0.9473840635036318,0.004574652777777938,65,218,111,0.1599565972222228
103,9.951883840355602e-07,0.96277149313589,0.004244791666666747,65,218,115,0.16420138888888955
104,1.277850650784871e-06,0.9475883926223624,0.004140624999999981,65,218,116,0.16834201388888953
105,1.277322811940751e-06,0.9514566949802242,0.00622395833333339,65,218,115,0.17456597222222292
106,6.947368638825446e-07,0.9321084508265092,0.0028298611111110816,65,218,115,0.177395833333334
107,9.66701173444467e-07,0.9307234878811146,0.00413194444444448,65,218,114,0.18152777777777848
108,9.89325691762081e-07,0.9350818398691954,0.003072916666666564,65,218,114,0.18460069444444505
109,1.0046187147298783e-06,0.9258822812048823,0.006397569444444445,65,218,111,0.1909982638888895
110,8.506458267701418e-07,0.9223283168342061,0.002829861111111137,65,218,112,0.19382812500000063
111,1.079059543702985e-06,0.9221543645701691,0.00426215277777775,65,218,112,0.19809027777777838
112,1.1280365893121402e-06,0.9247201296300549,0.004340277777777818,65,218,110,0.2024305555555562
113,8.562657873680553e-07,0.9316528719196434,0.00340277777777781,65,218,110,0.205833333333334
114,9.467276559874943e-07,0.9298892550861136,0.004114583333333366,65,218,110,0.20994791666666737
115,8.95310951939096e-07,0.9443443247933058,0.0032465277777777857,65,218,110,0.21319444444444516
116,7.155602453955095e-07,0.9584394159049442,0.004114583333333283,65,218,108,0.21730902777777844
